,tweet_id,description,favorite_count,retweet_count,url,followers
318,812503143955202048,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family\u2026 https://t.co/MCFrxiC7NZ,,,https://t.co/MCFrxiC7NZ,9096879
319,812466873996607488,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,7701,1828,media,[111
320,811985624773361665,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,7030,1336,media,[89
321,811744202451197953,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,7290,1515,media,[42
322,811647686436880384,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,,,source,145995
323,811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,12294,2919,media,[104
324,811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,20183,6087,media,[113
325,810984652412424192,Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. \nKeep Sam smiling by clicking and sharing this link:\u2026 https://t.co/1MI8h6XjMY,,,https://t.co/1MI8h6XjMY,9096879
326,810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, every\u2026 https://t.co/PqJcGVZBx9",,,https://t.co/PqJcGVZBx9,9096880
327,810657578271330305,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,10592,2516,media,[101
328,810254108431155201,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then\u2026 https://t.co/ElJPHbfSMy",,,https://t.co/ElJPHbfSMy,9096880
329,809920764300447744,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",15043,3757,media,[117
330,809220051211603969,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet p\u2026 https://t.co/2JjYys5zMP,,,https://t.co/2JjYys5zMP,9096880
331,809084759137812480,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pups\u2026 https://t.co/ySn6zB6mwQ,,,https://t.co/ySn6zB6mwQ,9096880
332,808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,9810,2913,media,[117
333,808733504066486276,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,7640,2061,media,[99
334,808344865868283904,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,,,https://t.co/hfi264QwYM,false
335,808106460588765185,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same\u2026 https://t.co/7nJXFt8Ggy,,,https://t.co/7nJXFt8Ggy,9096880
336,807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10\u2026 https://t.co/gJQnfSziJE,,,https://t.co/gJQnfSziJE,9096880
337,807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop tha\u2026 https://t.co/IARUfU6khr,,,https://t.co/IARUfU6khr,9096880
338,806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,9879,2259,media,[100
339,806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating.\u2026 https://t.co/7Mgf5xvIAQ,,,https://t.co/7Mgf5xvIAQ,9096880
340,805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talen\u2026 https://t.co/3P9dKV5Me1,,,https://t.co/3P9dKV5Me1,9096880
341,805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest re\u2026 https://t.co/WNdOIm4bXy,,,https://t.co/WNdOIm4bXy,9096880
342,805487436403003392,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12\u2026 https://t.co/N83oNm5L9L",,,https://t.co/N83oNm5L9L,9096880
343,805207613751304193,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,7604,1652,media,[56
344,804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,13207,3659,media,[98
345,803380650405482500,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,7514,1795,media,[95
346,803276597545603072,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,9707,2337,media,[111
347,802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,8739,1913,media,[75
348,802600418706604034,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,,,https://t.co/urhl90ZE1O,false
349,802572683846291456,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,8674,2411,media,[108
350,802323869084381190,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*\u2026 https://t.co/8Cbu9eKkfG,,,https://t.co/8Cbu9eKkfG,9096880
351,802265048156610565,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",6723,1318,media,[46
352,802239329049477120,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 1\u2026 https://t.co/wG8NYg87Hw,,,https://t.co/wG8NYg87Hw,9096880
353,801958328846974976,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,7496,1623,media,[104
354,801854953262350336,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,,,NBC Sports,false
355,801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,7964,1993,media,[85
356,801285448605831168,oh h*ck 10/10 https://t.co/bC69RrW559,5851,786,media,[14
357,801167903437357056,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,23590,5621,media,[57
358,801115127852503040,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's\u2026 https://t.co/A1hx5HKfQ6,,,https://t.co/A1hx5HKfQ6,9096880
359,800859414831898624,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,,,\u2661\u266a!?,false
360,800513324630806528,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,12738,2872,media,[79
361,800459316964663297,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,9200,2092,media,[88
362,799422933579902976,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 1\u2026 https://t.co/cWlAEOZefY,,,https://t.co/cWlAEOZefY,9096880
363,798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with\u2026 https://t.co/XzX91DfYVV,,,https://t.co/XzX91DfYVV,9096880
364,798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,10100,2462,media,[107
365,797165961484890113,@JODYHiGHROLLER it may be an 11/10 but what do I know \ud83d\ude09,,,H\u00f6RST,false
366,796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,7435,1864,media,[89
367,796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,7313,1680,media,[83
368,796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10\u2026 https://t.co/CE3SrCv6L3,,,https://t.co/CE3SrCv6L3,9096880
369,796116448414461957,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,8793,2296,media,[97
370,796080075804475393,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,8162,2208,media,[50
371,796031486298386433,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,10459,3572,media,[83
372,794926597468000259,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,9872,2201,media,[76
373,794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*\u2026 https://t.co/yF6kcAT3gx,,,https://t.co/yF6kcAT3gx,9096880
374,794205286408003585,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 her\u2026 https://t.co/6vnu1aYjbU,,,https://t.co/6vnu1aYjbU,9096880
375,793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,8937,1780,media,[72
376,793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,7718,1545,media,[77
377,793271401113350145,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational\u2026 https://t.co/NA1VR1PkjD,,,https://t.co/NA1VR1PkjD,9096880
378,793256262322548741,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,19286,7965,media,[99
379,793241302385262592,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,10159,3144,media,[71
380,793226087023144960,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I thin\u2026 https://t.co/K4dvelOMsM",,,https://t.co/K4dvelOMsM,9097340
381,793210959003287553,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,8619,2659,media,[93
382,793180763617361921,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,6691,1913,media,[39
383,793165685325201412,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily\u2026 https://t.co/cXDCGTiL1x,,,https://t.co/cXDCGTiL1x,9096880
384,793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,5955,1624,media,[67
385,793120401413079041,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value.\u2026 https://t.co/asFvEjQQsl",,,https://t.co/asFvEjQQsl,9096880
386,792773781206999040,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,7131,1615,media,[115
387,792050063153438720,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good d\u2026 https://t.co/kte5KPffQj,,,https://t.co/kte5KPffQj,9096880
388,791774931465953280,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,,,https://t.co/roqIxCvEB3,false
389,791672322847637504,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,11368,2993,media,[96
390,791406955684368384,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all t\u2026 https://t.co/zoWrqNMHrl,,,https://t.co/zoWrqNMHrl,9096880
391,790987426131050500,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,9477,2035,media,[55
392,790946055508652032,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,16144,4469,media,[91
393,790698755171364864,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,7941,1839,media,[83
394,790337589677002753,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,7581,1805,media,[73
395,790277117346975746,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,12140,3025,media,[78
396,789986466051088384,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,8962,2198,media,[81
397,789903600034189313,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,,,https://t.co/P0kSN6rT6H,false
398,789628658055020548,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,7224,1682,media,[42
399,789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,8818,2494,media,[80
400,788908386943430656,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",26504,11909,media,[103
401,788765914992902144,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,26381,9840,media,[80
402,787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,10514,2723,media,[108
403,787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,7526,1653,media,[106
404,786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,25716,7598,media,[111
405,786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",17642,5839,media,[105
406,786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,9159,2994,media,[96
407,786286427768250368,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,,,https://t.co/ObT2tSxXit,false
408,786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with cauti\u2026 https://t.co/2NsFXeX1Io,,,https://t.co/2NsFXeX1Io,9096880
409,786051337297522688,13/10 for breakdancing puppo @shibbnbot,,,shibesbot,false
410,785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,11002,3051,media,[79
411,785639753186217984,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 1\u2026 https://t.co/aBsZTpv6mM,,,https://t.co/aBsZTpv6mM,9096880
412,785515384317313025,"Today, 10/10, should be National Dog Rates Day",,,source,145995
413,785264754247995392,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,7003,1548,media,[81
414,785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11\u2026 https://t.co/rKCJnWRpR2,,,https://t.co/rKCJnWRpR2,9096880
415,784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,9735,3073,media,[74
416,784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,5529,1210,media,[78
417,784183165795655680,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,,,https://t.co/t0cEeRbcXJ,false
418,784057939640352768,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,,,https://t.co/T7Jr4Gw4sC,false
419,783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/\u2026 https://t.co/KOTzaG7hiq,,,https://t.co/KOTzaG7hiq,9096880
420,783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he w\u2026 https://t.co/iwUv1KnD1P,,,https://t.co/iwUv1KnD1P,9096880
421,783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it\u2026 https://t.co/UAw6F2p7ta,,,https://t.co/UAw6F2p7ta,9096880
422,782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,7204,1340,media,[90
423,782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",16603,5115,media,[92
424,782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,7520,1789,media,[109
425,781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug\u2026 https://t.co/3eXbCXZXXT,,,https://t.co/3eXbCXZXXT,9096880
426,781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,10046,2575,media,[99
427,781655249211752448,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,,,https://t.co/LOKrNo0OM7,false
428,781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,19956,5245,media,[113
429,781308096455073793,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",,,https://t.co/WQvcPEpH2u,false
430,781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",9443,2623,media,[112
431,780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,20824,6895,media,[109
432,780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would\u2026 https://t.co/Ar4T1lFM5C",,,https://t.co/Ar4T1lFM5C,9096880
433,780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,11632,3179,media,[101
434,780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,6052,1661,media,[62
435,780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",5087,1016,media,[113
436,780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,8357,2129,media,[109
437,780074436359819264,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,,,https://t.co/dVm5Hgdpeb,false
438,778764940568104960,Oh my god it's Narcos but Barkos. 13/10 someone please make this happen\nhttps://t.co/tird9cIlzB,,,https://t.co/tird9cIlzB,9096880
439,778650543019483137,Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's \studie,,,urls,false
440,778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,5593,1038,media,[100
441,778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.\u2026 https://t.co/PxjSmYHfYo,,,https://t.co/PxjSmYHfYo,9096881
442,777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,8384,2376,media,[113
443,776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,9181,2382,media,[94
444,776113305656188928,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11314,4112,media,[93
445,775733305207554048,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,13318,3781,media,[116
446,775729183532220416,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,12458,4364,media,[103
447,775350846108426240,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,,,https://t.co/2OmDMAkkou,false
448,775085132600442880,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,14903,4455,media,[59
449,774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,8274,1684,media,[90
450,773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,5140,1247,media,[114
451,773547596996571136,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,21160,5792,media,[69
452,773308824254029826,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,22384,7082,media,[115
453,773247561583001600,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,9060,3068,media,[116
454,772826264096874500,Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position\n11/10 https://t.co/7CQkn3gHOQ,7698,2237,media,[121
455,772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,5757,1309,media,[105
456,772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,3607,696,media,[117
457,772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,2620,448,media,[109
458,772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,3831,885,media,[108
459,771770456517009408,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11492,3197,media,[101
460,771500966810099713,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,7911,2461,media,[73
461,771136648247640064,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,8759,2756,media,[107
462,771014301343748096,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,6600,1567,media,[117
463,770787852854652928,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,4713,1130,media,[100
464,770772759874076672,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,4954,1343,media,[108
465,770655142660169732,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,7039,1689,media,[116
466,770414278348247044,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,6052,1969,media,[116
467,770293558247038976,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,5934,1376,media,[94
468,770069151037685760,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,7263,2157,media,[116
469,769695466921623552,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,6150,1592,media,[99
470,769212283578875904,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,5159,1625,media,[112
471,768855141948723200,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,4003,841,media,[100
472,768609597686943744,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,3918,1124,media,[113
473,768596291618299904,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,4818,1212,media,[117
474,768473857036525572,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,12996,3223,media,[117
475,768193404517830656,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,10385,3329,media,[116
476,767754930266464257,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,15270,5054,media,[109
477,767500508068192258,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,7169,2188,media,[88
478,767191397493538821,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,11747,3549,media,[112
479,766793450729734144,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,4827,1276,media,[114
480,766714921925144576,His name is Charley and he already has a new set of wheels thanks to donations. I heard his top speed was also increased. 13/10 for Charley,,,source,145995
481,766693177336135680,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,3844,747,media,[105
482,766313316352462849,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,6456,1769,media,[108
483,766069199026450432,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,4019,796,media,[67
484,766008592277377025,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,3598,469,media,[114
485,765719909049503744,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,6916,2033,media,[116
486,765395769549590528,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,25568,3187,media,[111
487,765222098633691136,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,11094,3180,media,[97
488,764857477905154048,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,6180,1673,media,[117
489,763956972077010945,@TheEllenShow I'm not sure if you know this but that doggo right there is a 12/10,,,Ellen DeGeneres,false
490,763837565564780549,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11977,3889,media,[64
491,762699858130116608,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11565,3384,media,[106
492,762316489655476224,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,4567,1042,media,[62
493,761745352076779520,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,4089,814,media,[117
494,761599872357261312,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",3945,1115,media,[115
495,761334018830917632,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,4934,1365,media,[81
